Order Id,order date (DateOrders),Order Status,Customer Id,Customer Fname,Customer Lname,Customer Segment,Customer City,Customer Country,Market,Order Region,Product Card Id,Product Name,Category Name,Product Price,Sales,Order Item Quantity,Order Item Discount,Order Item Total,Benefit per order,Order Profit Per Order
57598,2017-04-20 18:47:00,PENDING,138,Mary,Dawson,Consumer,Caguas,Puerto Rico,LATAM,Caribbean,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,50.0,200.0,-140.0,-140.0
54274,2017-03-03 06:14:00,PENDING,6360,Mary,Phillips,Consumer,Caguas,Puerto Rico,LATAM,Central America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,50.0,200.0,-32.59999847,-32.59999847
60673,2017-06-04 16:06:00,PENDING,2053,Ronald,Smith,Consumer,Caguas,Puerto Rico,LATAM,Central America,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,199.9499969,5,49.99000168,149.9600067,68.98000336,68.98000336
59387,2017-05-16 21:33:00,PENDING,10344,Mary,Smith,Consumer,Juana Diaz,Puerto Rico,LATAM,Central America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,62.5,187.5,-11.81000042,-11.81000042
52640,2017-02-07 09:47:00,PENDING,6398,Tammy,Smith,Consumer,Caguas,Puerto Rico,LATAM,South America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,62.5,187.5,52.5,52.5
10007,2015-05-27 01:32:00,PENDING,3375,Mary,Sanchez,Consumer,Caguas,Puerto Rico,LATAM,South America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,62.5,187.5,91.87999725,91.87999725
55984,2017-03-28 05:20:00,PENDING,1339,Melissa,Mack,Consumer,Caguas,Puerto Rico,LATAM,Central America,818,Titleist Pro V1x Golf Balls,Electronics,47.99000168,239.9499969,5,2.400000095,237.5500031,29.69000053,29.69000053
52478,2017-02-05 01:01:00,PENDING,6543,Alexander,Smith,Consumer,Caguas,Puerto Rico,LATAM,Central America,825,Bridgestone e6 Straight Distance NFL Tennesse,Electronics,31.98999977,159.9499969,5,6.400000095,153.5500031,73.69999695,73.69999695
58375,2017-05-02 03:00:00,PENDING,3990,Sandra,Smith,Consumer,Guayama,Puerto Rico,LATAM,Central America,306,Polar FT4 Heart Rate Monitor,Kids' Golf Clubs,89.98999786,449.9500122,5,53.99000168,395.9599915,-79.19000244,-79.19000244
56448,2017-04-03 23:53:00,PENDING,7247,Mary,Smith,Consumer,Caguas,Puerto Rico,LATAM,Caribbean,977,ENO Atlas Hammock Straps,Hunting & Shooting,29.98999977,149.9499969,5,25.48999977,124.4599991,34.84999847,34.84999847
8221,2015-04-30 23:49:00,PROCESSING,1273,Maria,Evans,Consumer,Caguas,Puerto Rico,LATAM,South America,44,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,59.99000168,299.9500122,5,15.0,284.9500122,74.08999634,74.08999634
58034,2017-04-27 03:32:00,PROCESSING,6277,Eugene,Smith,Consumer,Caguas,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,0.0,499.9500122,149.9900055,149.9900055
2203,2015-02-02 03:27:00,PROCESSING,7701,James,Lawson,Consumer,Caguas,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,5.0,494.9500122,-18.80999947,-18.80999947
53069,2017-02-13 16:05:00,PROCESSING,4126,John,Stokes,Consumer,Caguas,Puerto Rico,LATAM,South America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,15.0,484.9500122,140.6399994,140.6399994
60146,2017-05-27 23:28:00,PROCESSING,9528,Mary,Flores,Consumer,Caguas,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,20.0,479.9500122,36.0,36.0
55409,2017-03-19 19:53:00,PROCESSING,1853,Mary,Austin,Consumer,Caguas,Puerto Rico,LATAM,South America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,20.0,479.9500122,179.9799957,179.9799957
8678,2015-05-07 15:56:00,PROCESSING,11149,Roy,Smith,Consumer,Caguas,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,25.0,474.9500122,-783.6699829,-783.6699829
7980,2015-04-27 11:23:00,PROCESSING,5828,Katherine,Oconnell,Consumer,Caguas,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,25.0,474.9500122,199.4799957,199.4799957
57185,2017-04-14 18:06:00,PROCESSING,6887,Mary,Smith,Consumer,Caguas,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,50.0,449.9599915,-269.9700012,-269.9700012
8636,2015-05-07 01:13:00,PROCESSING,4781,Janet,Smith,Consumer,Caguas,Puerto Rico,LATAM,South America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,50.0,449.9599915,-22.5,-22.5
61192,2017-06-12 05:55:00,PROCESSING,10668,Mary,Smith,Consumer,Caguas,Puerto Rico,LATAM,South America,251,Brooks Women's Ghost 6 Running Shoe,Boxing & MMA,89.98999786,449.9500122,5,112.4899979,337.4599915,59.06000137,59.06000137
55876,2017-03-26 15:30:00,PROCESSING,5421,Mary,Carlson,Consumer,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,0.0,299.9500122,140.9799957,140.9799957
53331,2017-02-17 11:52:00,PROCESSING,10200,Nicole,Smith,Consumer,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,3.0,296.9500122,81.66000366,81.66000366
51725,2017-01-25 01:13:00,PROCESSING,11254,Sharon,Smith,Consumer,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,3.0,296.9500122,18.40999985,18.40999985
52562,2017-02-06 06:27:00,PROCESSING,11106,Mary,Navarro,Consumer,Caguas,Puerto Rico,LATAM,South America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,6.0,293.9500122,33.22000122,33.22000122
59754,2017-05-22 06:08:00,PROCESSING,8456,Mary,Smith,Consumer,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,9.0,290.9500122,25.30999947,25.30999947
53574,2017-02-21 01:00:00,PROCESSING,6149,Matthew,Bush,Consumer,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,12.0,287.9500122,-239.8600006,-239.8600006
399,2015-01-06 19:26:00,PROCESSING,1473,Anthony,Young,Consumer,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,16.5,283.4500122,-155.8999939,-155.8999939
51050,2017-01-15 04:44:00,ON_HOLD,1840,Jerry,Smith,Consumer,Caguas,Puerto Rico,Africa,Central Africa,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,13.0,86.98999786,40.02000046,40.02000046
45680,2016-10-28 19:23:00,ON_HOLD,6757,Mary,Freeman,Consumer,Caguas,Puerto Rico,Africa,North Africa,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,2.599999905,127.3899994,44.59000015,44.59000015
42992,2016-09-19 13:39:00,ON_HOLD,3972,Laura,Bennett,Consumer,Caguas,Puerto Rico,Africa,East Africa,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,11.69999981,118.2900009,57.95999908,57.95999908
41304,2016-08-25 22:16:00,ON_HOLD,9316,Megan,Sanders,Consumer,Caguas,Puerto Rico,Africa,North Africa,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,13.0,116.9899979,30.42000008,30.42000008
45680,2016-10-28 19:23:00,ON_HOLD,6757,Mary,Freeman,Consumer,Caguas,Puerto Rico,Africa,North Africa,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,10.80000019,49.18999863,24.60000038,24.60000038
44253,2016-10-07 23:26:00,ON_HOLD,11213,Mary,Black,Consumer,Caguas,Puerto Rico,Africa,West Africa,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,26.0,103.9899979,48.88000107,48.88000107
46098,2016-11-03 21:49:00,ON_HOLD,3474,Jack,Hatfield,Consumer,Caguas,Puerto Rico,Africa,North Africa,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.980011,299.980011,1,3.0,296.980011,0.0,0.0
41304,2016-08-25 22:16:00,ON_HOLD,9316,Megan,Sanders,Consumer,Caguas,Puerto Rico,Africa,North Africa,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.980011,299.980011,1,6.0,293.980011,95.54000092,95.54000092
71077,2017-11-03 13:05:00,COMPLETE,14630,Kirestin,Barr,Consumer,Caguas,Puerto Rico,Europe,Southern Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,0.0,252.8800049,-50.58000183,-50.58000183
69703,2017-10-14 11:42:00,COMPLETE,13256,Nora,Downs,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,4.519999981,447.519989,120.8300018,120.8300018
71112,2017-11-04 01:21:00,COMPLETE,14665,Jennifer,Stokes,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,2.529999971,250.3500061,25.04000092,25.04000092
69810,2017-10-16 01:12:00,COMPLETE,13363,Madonna,Ingram,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,9.039999962,443.0,212.6399994,212.6399994
71092,2017-11-03 18:20:00,COMPLETE,14645,Noelani,Hyde,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,7.590000153,245.2899933,68.68000031,68.68000031
69610,2017-10-13 03:08:00,COMPLETE,13163,Sydnee,Nolan,Consumer,Caguas,Puerto Rico,Europe,Southern Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,18.07999992,433.9599915,135.8300018,135.8300018
71000,2017-11-02 10:06:00,COMPLETE,14553,Willa,Potter,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,12.64000034,240.2400055,78.08000183,78.08000183
70734,2017-10-29 12:55:00,COMPLETE,14287,Alma,Delgado,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,1351,Dell Laptop,Computers,1500.0,1500.0,1,82.5,1417.5,595.3499756,595.3499756
69626,2017-10-13 08:44:00,COMPLETE,13179,Ila,Knight,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,24.86000061,427.1799927,21.36000061,21.36000061
69482,2017-10-11 06:17:00,COMPLETE,13035,Belle,Booker,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,24.86000061,427.1799927,213.5899963,213.5899963
70769,2017-10-30 01:10:00,COMPLETE,14322,Alyssa,Contreras,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,1351,Dell Laptop,Computers,1500.0,1500.0,1,105.0,1395.0,55.79999924,55.79999924
69643,2017-10-13 14:41:00,COMPLETE,13196,Lani,Nash,Consumer,Caguas,Puerto Rico,Europe,Southern Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,31.63999939,420.3999939,126.1200027,126.1200027
71051,2017-11-03 03:58:00,COMPLETE,14604,Demetria,Jarvis,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,22.76000023,230.1199951,6.900000095,6.900000095
69408,2017-10-10 04:21:00,COMPLETE,12961,Joan,Nixon,Consumer,Caguas,Puerto Rico,Europe,Southern Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,40.68000031,411.3599854,-277.6700134,-277.6700134
71123,2017-11-04 05:12:00,COMPLETE,14676,Gay,Harper,Consumer,Caguas,Puerto Rico,Europe,Southern Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,22.76000023,230.1199951,105.8600006,105.8600006
70534,2017-10-26 14:51:00,COMPLETE,14087,Audrey,Acosta,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1351,Dell Laptop,Computers,1500.0,1500.0,1,135.0,1365.0,86.0,86.0
69641,2017-10-13 13:59:00,COMPLETE,13194,Riley,Jones,Consumer,Caguas,Puerto Rico,Europe,Southern Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,45.20000076,406.8399963,195.2799988,195.2799988
70960,2017-11-01 20:05:00,COMPLETE,14513,Imani,Kelly,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,25.29000092,227.5899963,22.76000023,22.76000023
69908,2017-10-17 11:32:00,COMPLETE,13461,Mechelle,Parker,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,67.80999756,384.230011,180.5899963,180.5899963
70957,2017-11-01 19:02:00,COMPLETE,14510,Imani,Castaneda,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,37.93000031,214.9499969,101.0299988,101.0299988
69637,2017-10-13 12:35:00,COMPLETE,13190,Whitney,Henderson,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,72.33000183,379.7099915,118.8499985,118.8499985
70955,2017-11-01 18:20:00,COMPLETE,14508,Roanna,Martin,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,42.99000168,209.8899994,60.86999893,60.86999893
70919,2017-11-01 05:44:00,COMPLETE,14472,Vivian,Hays,Consumer,Caguas,Puerto Rico,Europe,Southern Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,42.99000168,209.8899994,73.45999908,73.45999908
71009,2017-11-02 13:15:00,COMPLETE,14562,Xantha,Brock,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,42.99000168,209.8899994,39.88000107,39.88000107
69653,2017-10-13 18:11:00,COMPLETE,13206,Zia,Davis,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,81.37000275,370.6700134,177.9199982,177.9199982
69527,2017-10-11 22:03:00,COMPLETE,13080,Mara,Duffy,Consumer,Caguas,Puerto Rico,Europe,Southern Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,81.37000275,370.6700134,129.7400055,129.7400055
71080,2017-11-03 14:08:00,COMPLETE,14633,Sloane,Long,Consumer,Caguas,Puerto Rico,Europe,Western Europe,1352,Industrial consumer electronics,Consumer Electronics,252.8800049,252.8800049,1,45.52000046,207.3600006,62.20999908,62.20999908
70544,2017-10-26 18:21:00,COMPLETE,14097,Winifred,Alexander,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,1351,Dell Laptop,Computers,1500.0,1500.0,1,300.0,1200.0,90.0,90.0
69471,2017-10-11 02:26:00,COMPLETE,13024,Giselle,Farrell,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,1349,Web Camera,Cameras,452.0400085,452.0400085,1,113.0100021,339.0299988,118.6600037,118.6600037
68879,2017-10-02 11:01:00,COMPLETE,778,John,Buckley,Consumer,Caguas,Puerto Rico,Europe,Western Europe,60,SOLE E25 Elliptical,Basketball,999.9899902,999.9899902,1,10.0,989.9899902,415.7999878,415.7999878
67214,2017-09-08 03:42:00,COMPLETE,7146,Nancy,Curry,Consumer,Caguas,Puerto Rico,Europe,Southern Europe,24,Elevation Training Mask 2.0,Soccer,79.98999786,79.98999786,1,1.600000024,78.38999939,8.619999886,8.619999886
17810,2015-09-17 23:17:00,COMPLETE,6365,Mary,Smith,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,44,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,59.99000168,59.99000168,1,7.800000191,52.18999863,16.34000015,16.34000015
18793,2015-10-02 07:40:00,COMPLETE,8422,Wayne,Crawford,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,278,Under Armour Men's Compression EV SL Slide,Electronics,44.99000168,44.99000168,1,1.799999952,43.18999863,12.52999973,12.52999973
65109,2017-08-08 10:13:00,COMPLETE,8524,Ruth,Farrell,Consumer,Caguas,Puerto Rico,Europe,Western Europe,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,4.0,95.98999786,25.92000008,25.92000008
15673,2015-08-17 18:35:00,COMPLETE,3784,Mary,Sharp,Consumer,Caguas,Puerto Rico,Europe,Northern Europe,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,5.0,94.98999786,-13.57999992,-13.57999992
18183,2015-09-23 09:57:00,COMPLETE,10519,Mary,Smith,Consumer,Caguas,Puerto Rico,Europe,Western Europe,278,Under Armour Men's Compression EV SL Slide,Electronics,44.99000168,44.99000168,1,3.150000095,41.84000015,10.03999996,10.03999996
20234,2015-10-23 08:31:00,COMPLETE,7132,David,Guerra,Consumer,Caguas,Puerto Rico,Europe,Western Europe,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,10.0,89.98999786,10.80000019,10.80000019
13139,2015-07-11 18:49:00,COMPLETE,3709,Mary,Padilla,Consumer,Caguas,Puerto Rico,Europe,Western Europe,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,12.0,87.98999786,16.71999931,16.71999931
33824,2016-05-08 17:42:00,SUSPECTED_FRAUD,1509,Patricia,Petersen,Consumer,Freeport,EE. UU.,USCA,US Center,278,Under Armour Men's Compression EV SL Slide,Electronics,44.99000168,134.9700012,3,6.75,128.2200012,28.85000038,28.85000038
31364,2016-04-02 19:51:00,SUSPECTED_FRAUD,1636,Julie,Petersen,Consumer,Fort Washington,EE. UU.,USCA,West of USA,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,299.9700012,3,21.0,278.9700012,133.9100037,133.9100037
40495,2016-08-14 02:51:00,SUSPECTED_FRAUD,2784,Lisa,Smith,Consumer,Bakersfield,EE. UU.,USCA,West of USA,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,299.9700012,3,27.0,272.9700012,79.16000366,79.16000366
31364,2016-04-02 19:51:00,SUSPECTED_FRAUD,1636,Julie,Petersen,Consumer,Fort Washington,EE. UU.,USCA,West of USA,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,299.9700012,3,27.0,272.9700012,19.11000061,19.11000061
34506,2016-05-18 16:38:00,SUSPECTED_FRAUD,9174,Tyler,Smith,Consumer,Corona,EE. UU.,USCA,West of USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,179.9700012,3,9.0,170.9700012,10.77000046,10.77000046
33607,2016-05-05 13:40:00,SUSPECTED_FRAUD,122,Karen,Smith,Consumer,Cincinnati,EE. UU.,USCA,West of USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,179.9700012,3,12.60000038,167.3699951,-284.5299988,-284.5299988
32617,2016-04-21 02:50:00,SUSPECTED_FRAUD,3800,Shawn,Smith,Consumer,Germantown,EE. UU.,USCA,East of USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,179.9700012,3,21.60000038,158.3699951,69.68000031,69.68000031
37496,2016-07-01 08:10:00,SUSPECTED_FRAUD,10029,Mary,Silva,Consumer,Carrollton,EE. UU.,USCA,US Center,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,119.9700012,3,1.200000048,118.7699966,7.480000019,7.480000019
32617,2016-04-21 02:50:00,SUSPECTED_FRAUD,3800,Shawn,Smith,Consumer,Germantown,EE. UU.,USCA,East of USA,567,adidas Men's Germany Black Crest Away Tee,Girls' Apparel,25.0,75.0,3,1.5,73.5,11.02999973,11.02999973
49075,2016-12-17 08:48:00,SUSPECTED_FRAUD,2805,Willie,Smith,Consumer,Houston,EE. UU.,USCA,Canada,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,150.0,3,18.0,132.0,-24.8199997,-24.8199997
33824,2016-05-08 17:42:00,SUSPECTED_FRAUD,1509,Patricia,Petersen,Consumer,Freeport,EE. UU.,USCA,US Center,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,150.0,3,18.0,132.0,33.0,33.0
49075,2016-12-17 08:48:00,SUSPECTED_FRAUD,2805,Willie,Smith,Consumer,Houston,EE. UU.,USCA,Canada,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,150.0,3,19.5,130.5,36.54000092,36.54000092
41623,2016-08-30 14:02:00,SUSPECTED_FRAUD,12253,Mary,Chan,Consumer,Carlisle,EE. UU.,USCA,Canada,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,119.9700012,3,20.38999939,99.58000183,-76.37000275,-76.37000275
39271,2016-07-27 06:01:00,SUSPECTED_FRAUD,3528,Nicole,Brooks,Consumer,Los Angeles,EE. UU.,USCA,East of USA,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,119.9700012,3,20.38999939,99.58000183,8.760000229,8.760000229
38598,2016-07-17 10:14:00,SUSPECTED_FRAUD,11018,Bruce,Smith,Consumer,Ewa Beach,EE. UU.,USCA,US Center,893,Team Golf Pittsburgh Steelers Putter Grip,Accessories,24.98999977,74.97000122,3,0.75,74.22000122,36.36999893,36.36999893
37845,2016-07-06 10:26:00,SUSPECTED_FRAUD,3222,Mary,Williams,Consumer,Lakewood,EE. UU.,USCA,US Center,924,Glove It Urban Brick Golf Towel,Trade-In,15.98999977,47.97000122,3,7.679999828,40.29000092,18.12999916,18.12999916
42331,2016-09-09 22:05:00,CANCELED,6246,Melissa,Ramirez,Consumer,Rome,EE. UU.,Africa,East Africa,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,239.9600067,4,12.0,227.9600067,-12.98999977,-12.98999977
41345,2016-08-26 12:38:00,CANCELED,8741,Gregory,Smith,Consumer,Vista,EE. UU.,Africa,North Africa,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,239.9600067,4,35.99000168,203.9700012,74.04000092,74.04000092
51168,2017-01-16 22:04:00,CANCELED,8050,Elizabeth,Smith,Consumer,Fort Worth,EE. UU.,Africa,West Africa,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,200.0,4,0.0,200.0,90.0,90.0
51168,2017-01-16 22:04:00,CANCELED,8050,Elizabeth,Smith,Consumer,Fort Worth,EE. UU.,Africa,West Africa,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,159.9600067,4,3.200000048,156.7599945,-2.190000057,-2.190000057
43599,2016-09-28 10:19:00,CANCELED,5474,Mary,Sanchez,Consumer,Fond Du Lac,EE. UU.,Africa,North Africa,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,200.0,4,11.0,189.0,85.05000305,85.05000305
41901,2016-09-03 15:26:00,CANCELED,474,Mary,Patton,Consumer,Philadelphia,EE. UU.,Africa,West Africa,905,Team Golf Texas Longhorns Putter Grip,Accessories,24.98999977,99.95999908,4,19.98999977,79.97000122,3.039999962,3.039999962
42751,2016-09-16 01:13:00,PENDING,12255,Mary,Davis,Consumer,Ontario,EE. UU.,Africa,East Africa,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,399.9599915,4,36.0,363.9599915,-266.7900085,-266.7900085
